취업일자,연령,장애유형,중증여부,근무지역,취업직종대분류,자치구
2022-04-04,61.0,지체장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-01,69.0,지체장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-01,65.0,뇌병변장애,경증,서울 종로구,경영·행정·사무직,종로구
2022-04-01,60.0,지체장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-11,51.0,청각장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-04-11,57.0,지적장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-04-11,78.0,지체장애,중증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-11,65.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-04-11,65.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-04-07,39.0,지적장애,중증,서울 강북구,청소 및 기타 개인서비스직,강북구
2022-04-07,57.0,지체장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-04,65.0,지체장애,경증,서울 용산구,청소 및 기타 개인서비스직,용산구
2022-06-15,30.0,지적장애,중증,서울 강동구,청소 및 기타 개인서비스직,강동구
2022-06-01,39.0,지적장애,중증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-18,60.0,지체장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-11,24.0,지적장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-04-11,45.0,시각장애,경증,서울 강남구,경영·행정·사무직,강남구
2022-04-11,62.0,청각장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-04-11,60.0,뇌병변장애,경증,서울 금천구,청소 및 기타 개인서비스직,금천구
2022-04-11,62.0,지체장애,중증,서울 광진구,청소 및 기타 개인서비스직,광진구
2022-04-11,31.0,정신장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-04-11,23.0,자폐성장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-04-01,27.0,지적장애,중증,서울 금천구,청소 및 기타 개인서비스직,금천구
2022-04-01,61.0,지체장애,경증,서울 중구,청소 및 기타 개인서비스직,중구
2022-06-15,30.0,지적장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-06-15,27.0,지적장애,중증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-06-15,38.0,지적장애,중증,서울 광진구,청소 및 기타 개인서비스직,광진구
2022-05-18,25.0,지적장애,중증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-05-02,63.0,지체장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-07,57.0,청각장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-06,71.0,호흡기장애,중증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-01,60.0,지체장애,경증,서울 종로구,청소 및 기타 개인서비스직,종로구
2022-06-15,42.0,정신장애,중증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-04-11,54.0,지체장애,중증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-08,57.0,시각장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-04,54.0,뇌병변장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-04,61.0,시각장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-07-01,61.0,신장장애,중증,서울 종로구,청소 및 기타 개인서비스직,종로구
2022-06-15,60.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-06-07,45.0,지적장애,중증,서울 마포구,청소 및 기타 개인서비스직,마포구
2022-04-08,67.0,청각장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-04,53.0,지체장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-01,55.0,언어장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-06-13,74.0,지체장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-05-04,55.0,뇌병변장애,중증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-05,71.0,지체장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-06-15,65.0,시각장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-06-15,53.0,시각장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-06-15,50.0,정신장애,중증,서울 강동구,청소 및 기타 개인서비스직,강동구
2022-06-02,68.0,지체장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-01,54.0,신장장애,중증,서울 용산구,청소 및 기타 개인서비스직,용산구
2022-04-01,59.0,시각장애,경증,서울 동대문구,청소 및 기타 개인서비스직,동대문구
2022-07-04,56.0,지체장애,경증,서울 종로구,청소 및 기타 개인서비스직,종로구
2022-07-01,38.0,지적장애,중증,서울 종로구,청소 및 기타 개인서비스직,종로구
2022-01-01,28.0,자폐성장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-01-01,24.0,신장장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-01-01,67.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-01-01,61.0,뇌병변장애,경증,서울 마포구,청소 및 기타 개인서비스직,마포구
2022-01-01,26.0,시각장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-03-01,20.0,지적장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-03-02,44.0,청각장애,중증,서울 종로구,청소 및 기타 개인서비스직,종로구
2022-03-01,20.0,지적장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-03-02,60.0,정신장애,중증,서울 광진구,경영·행정·사무직,광진구
2022-03-01,19.0,지적장애,중증,서울 광진구,경영·행정·사무직,광진구
2022-03-01,20.0,지적장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-03-01,20.0,지적장애,중증,서울 광진구,경영·행정·사무직,광진구
2022-02-03,56.0,뇌병변장애,경증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-03-04,50.0,신장장애,중증,서울 종로구,청소 및 기타 개인서비스직,종로구
2022-03-01,19.0,지적장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-03-01,20.0,지적장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-03-01,21.0,지적장애,중증,서울 광진구,경영·행정·사무직,광진구
2022-03-01,20.0,지적장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-03-01,20.0,지적장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-01-03,52.0,지체장애,경증,서울 양천구,관리직(임원·부서장),양천구
2022-03-02,30.0,지적장애,중증,서울 종로구,청소 및 기타 개인서비스직,종로구
2022-03-01,20.0,지적장애,중증,서울 광진구,경영·행정·사무직,광진구
2022-03-01,21.0,지적장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-03-01,22.0,지적장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-03-01,22.0,지적장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-03-01,22.0,지적장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-03-01,22.0,지적장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-02-03,67.0,지체장애,경증,서울 광진구,경영·행정·사무직,광진구
2022-03-01,19.0,지적장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-03-01,22.0,지적장애,중증,서울 광진구,경영·행정·사무직,광진구
2022-12-07,32.0,뇌병변장애,경증,서울 강남구,경영·행정·사무직,강남구
2022-12-07,27.0,시각장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-03-23,26.0,지적장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-06-07,32.0,지적장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-03-01,68.0,청각장애,경증,서울 구로구,청소 및 기타 개인서비스직,구로구
2022-02-11,53.0,뇌병변장애,경증,서울 강서구,경영·행정·사무직,강서구
2022-01-13,53.0,시각장애,경증,서울 동작구,경호·경비직,동작구
2022-01-01,55.0,지체장애,경증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,20.0,지적장애,중증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,50.0,시각장애,중증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,55.0,지체장애,경증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,24.0,지적장애,중증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,21.0,자폐성장애,중증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,21.0,자폐성장애,중증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,32.0,시각장애,중증,서울 동작구,청소 및 기타 개인서비스직,동작구
2022-01-01,28.0,시각장애,중증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,26.0,지적장애,중증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,19.0,지적장애,중증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,65.0,지체장애,경증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,28.0,지적장애,중증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,50.0,지체장애,중증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,65.0,청각장애,경증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,74.0,신장장애,경증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,58.0,지체장애,경증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,64.0,지체장애,경증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,42.0,지체장애,중증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,67.0,지체장애,경증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,28.0,시각장애,중증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,29.0,지적장애,중증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,62.0,지체장애,중증,서울 동작구,경영·행정·사무직,동작구
2022-01-01,32.0,뇌병변장애,중증,서울 동작구,경영·행정·사무직,동작구
2022-07-01,72.0,지체장애,경증,서울 영등포구,청소 및 기타 개인서비스직,영등포구
2022-04-01,69.0,지체장애,경증,서울 구로구,청소 및 기타 개인서비스직,구로구
2022-03-21,58.0,지체장애,중증,서울 구로구,경영·행정·사무직,구로구
2022-05-12,66.0,지체장애,경증,서울 강서구,관리직(임원·부서장),강서구
2022-01-01,66.0,지체장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-01-01,71.0,지체장애,중증,서울 강서구,청소 및 기타 개인서비스직,강서구
2022-01-17,31.0,시각장애,경증,서울 영등포구,경영·행정·사무직,영등포구
2022-10-24,48.0,지체장애,경증,서울 영등포구,경영·행정·사무직,영등포구
2022-07-04,38.0,시각장애,중증,서울 영등포구,경영·행정·사무직,영등포구
2022-07-04,26.0,지체장애,중증,서울 영등포구,경영·행정·사무직,영등포구
2022-07-04,32.0,지적장애,중증,서울 영등포구,음식 서비스직,영등포구
2022-01-10,59.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-10-01,62.0,지체장애,경증,서울 구로구,청소 및 기타 개인서비스직,구로구
2022-08-23,34.0,정신장애,중증,서울 구로구,제조 단순직,구로구
2022-09-13,45.0,뇌전증장애,중증,서울 구로구,영업·판매직,구로구
2022-06-07,39.0,청각장애,중증,서울 구로구,청소 및 기타 개인서비스직,구로구
2022-09-26,25.0,청각장애,중증,서울 강동구,예술·디자인·방송직,강동구
2022-10-25,40.0,시각장애,중증,서울 마포구,보건·의료직,마포구
2022-06-20,31.0,시각장애,중증,서울 마포구,보건·의료직,마포구
2022-04-06,46.0,지체장애,경증,서울 마포구,경영·행정·사무직,마포구
2022-07-04,29.0,시각장애,중증,서울 마포구,보건·의료직,마포구
2022-05-09,32.0,뇌병변장애,중증,서울 영등포구,제조 단순직,영등포구
2022-01-05,64.0,지체장애,경증,서울 영등포구,경호·경비직,영등포구
2022-01-07,43.0,뇌병변장애,중증,서울 영등포구,경호·경비직,영등포구
2022-01-03,64.0,지체장애,경증,서울 영등포구,경호·경비직,영등포구
2022-01-07,30.0,지적장애,중증,서울 영등포구,경호·경비직,영등포구
2022-08-01,64.0,지체장애,경증,서울 양천구,경호·경비직,양천구
2022-06-01,68.0,지체장애,경증,서울 양천구,경호·경비직,양천구
2022-03-27,76.0,지체장애,경증,서울 양천구,경호·경비직,양천구
2022-06-17,74.0,지체장애,경증,서울 양천구,경호·경비직,양천구
2022-06-16,73.0,지체장애,경증,서울 양천구,경호·경비직,양천구
2022-07-01,69.0,청각장애,경증,서울 양천구,경호·경비직,양천구
2022-07-10,72.0,지체장애,경증,서울 양천구,경호·경비직,양천구
2022-04-01,73.0,지체장애,경증,서울 양천구,경호·경비직,양천구
2022-03-31,73.0,지체장애,중증,서울 양천구,경호·경비직,양천구
2022-06-01,71.0,지체장애,경증,서울 양천구,경호·경비직,양천구
